match_id,teams,gender,time,numeric_time,half,action,number,team,goalkeeper,opponent_goalkeeper,assist_number,goal_number,shot_number,goal,shot_speed,in_goal_position,shot_position,post,saved,vertical_goal_position,horizontal_goal_position,causes_7m_number,receives_7m_number,turnover,technical_foul,steal,suspension,is_home,number_suspended,no_goalkeeper,number_court_players,possession,number_of_possession,start_of_possession,end_of_possession,score,lead,possession_length
16,NOR - ARG,M,16:08,968,1,ABELVIK ROED M Steal,77,NOR,12,Empty goal,,,,0,,,,,,,,,,,,77,,TRUE,0,0,6,ARG,27,15:36,16:08,8 - 3,5,32
16,NOR - ARG,M,16:08,968,1,MARTINEZ CAMI P Turnover,10,ARG,Empty goal,12,,,,0,,,,,,,,,,10,,,,FALSE,0,1,7,ARG,27,15:36,16:08,8 - 3,5,32
16,NOR - ARG,M,16:17,977,1,O'SULLIVAN C Goal empty goal bottom left,24,NOR,12,Empty goal,,24,,1,,bottom left,empty goal,,,bottom,left,,,,,,,TRUE,0,0,6,NOR,28,16:08,16:17,9 - 3,6,9
16,NOR - ARG,M,16:38,998,1,MACIEL Lfor 11 MOSCARIELLO LD Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,28,16:08,16:17,9 - 3,6,9
16,NOR - ARG,M,16:57,1017,1,ABELVIK ROED M 7m caused,77,NOR,12,40,,,,0,,,,,,,,77,,,,,,TRUE,0,0,6,ARG,29,16:17,16:57,9 - 3,6,40
16,NOR - ARG,M,16:57,1017,1,SIMONET DE 7m received,6,ARG,40,12,,,,0,,,,,,,,,6,,,,,FALSE,0,0,6,ARG,29,16:17,16:57,9 - 3,6,40
16,NOR - ARG,M,16:57,1017,1,SIMONET DE Goal Penalty shot bottom left,6,ARG,40,12,,6,,1,,bottom left,Penalty,,,bottom,left,,,,,,,FALSE,0,0,6,ARG,29,16:17,16:57,9 - 4,5,40
16,NOR - ARG,M,17:31,1051,1,PETTERSEN S Shot centre 9m saved bottom left,26,NOR,12,40,,,26,0,,bottom left,centre 9m,,1,bottom,left,,,,,,,TRUE,0,0,6,NOR,30,16:57,17:31,9 - 4,5,34
16,NOR - ARG,M,17:45,1065,1,MARTINEZ CAMI P Goal left 6m middle left (77 BONANNO N),10,ARG,40,12,77,10,,1,,middle left,left 6m,,,middle,left,,,,,,,FALSE,0,0,6,ARG,31,17:31,17:45,9 - 5,4,14
16,NOR - ARG,M,18:21,1101,1,PETTERSEN S Turnover,26,NOR,12,40,,,,0,,,,,,,,,,26,,,,TRUE,0,0,6,NOR,32,17:45,18:21,9 - 5,4,36
16,NOR - ARG,M,18:28,1108,1,PIZARRO I Goal fast break bottom left,7,ARG,40,12,,7,,1,,bottom left,fast break,,,bottom,left,,,,,,,FALSE,0,0,6,ARG,33,18:21,18:28,9 - 6,3,7
16,NOR - ARG,M,19:29,1169,1,ABELVIK ROED M Shot left 9m saved bottom left,77,NOR,12,40,,,77,0,,bottom left,left 9m,,1,bottom,left,,,,,,,TRUE,0,0,6,NOR,34,18:28,19:35,9 - 6,3,67
16,NOR - ARG,M,19:35,1175,1,JOENDAL M Shot left wing post,17,NOR,12,40,,,17,0,,post,left wing,1,,,,,,,,,,TRUE,0,0,6,NOR,34,18:28,19:35,9 - 6,3,67
16,NOR - ARG,M,20:19,1219,1,ABELVIK ROED M Block,77,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ARG,35,19:35,20:19,9 - 6,3,44
16,NOR - ARG,M,20:19,1219,1,SIMONET DE Shot left 6m blocked,6,ARG,40,12,,,6,0,,blocked,left 6m,,,,,,,,,,,FALSE,0,0,6,ARG,35,19:35,20:19,9 - 6,3,44
16,NOR - ARG,M,20:27,1227,1,MYRHOL B Shot left 6m saved middle right,8,NOR,12,40,,,8,0,,middle right,left 6m,,1,middle,right,,,,,,,TRUE,0,0,6,NOR,36,20:19,20:27,9 - 6,3,8
16,NOR - ARG,M,20:35,1235,1,CAROU GM Goal centre 6m bottom left (8 SIMONET PA),15,ARG,40,12,8,15,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,FALSE,0,0,6,ARG,37,20:27,20:35,9 - 7,2,8
16,NOR - ARG,M,21:05,1265,1,MYRHOL B Technical Fault,8,NOR,12,40,,,,0,,,,,,,,,,,8,,,TRUE,0,0,6,NOR,38,20:35,21:05,9 - 7,2,30
16,NOR - ARG,M,22:28,1348,1,GULLIKSEN K 7m caused,44,NOR,12,40,,,,0,,,,,,,,44,,,,,,TRUE,0,0,6,ARG,39,21:05,22:36,9 - 7,2,91
16,NOR - ARG,M,22:28,1348,1,SIMONET PA 7m received,8,ARG,40,12,,,,0,,,,,,,,,8,,,,,FALSE,0,0,6,ARG,39,21:05,22:36,9 - 7,2,91
16,NOR - ARG,M,22:36,1356,1,SIMONET DE Goal Penalty shot bottom right (8 SIMONET PA),6,ARG,40,12,8,6,,1,,bottom right,Penalty,,,bottom,right,,,,,,,FALSE,0,0,6,ARG,39,21:05,22:36,9 - 8,1,91
16,NOR - ARG,M,22:38,1358,1,BERGERUD Tfor 12 SAEVERAAS K Goalkeeper Substitution,30,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ARG,39,21:05,22:36,9 - 8,1,91
16,NOR - ARG,M,23:07,1387,1,SAEVERAAS Kfor 30 BERGERUD T Goalkeeper Substitution,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ARG,39,21:05,22:36,9 - 8,1,91
16,NOR - ARG,M,23:07,1387,1,Team timeout,"",NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,40,22:36,23:29,9 - 8,1,53
16,NOR - ARG,M,23:29,1409,1,SAGOSEN S Shot centre 9m post,5,NOR,12,40,,,5,0,,post,centre 9m,1,,,,,,,,,,TRUE,0,0,6,NOR,40,22:36,23:29,9 - 8,1,53
16,NOR - ARG,M,23:36,1416,1,MARTINEZ R Goal fast break middle right (22 MOURINO GA),20,ARG,40,12,22,20,,1,,middle right,fast break,,,middle,right,,,,,,,FALSE,0,0,6,ARG,41,23:29,23:36,9 - 9,0,7
16,NOR - ARG,M,24:02,1442,1,O'SULLIVAN C Shot left 6m saved middle left,24,NOR,12,40,,,24,0,,middle left,left 6m,,1,middle,left,,,,,,,TRUE,0,0,6,NOR,42,23:36,24:02,9 - 9,0,26
16,NOR - ARG,M,24:02,1442,1,BONANNO N 2-minutes suspension,77,ARG,40,12,,,,0,,,,,,,,,,,,,77,FALSE,0,0,6,NOR,42,23:36,24:02,9 - 9,0,26
16,NOR - ARG,M,24:22,1462,1,SIMONET SAfor 40 MACIEL L Empty goal,4,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,42,23:36,24:02,9 - 9,0,26
16,NOR - ARG,M,24:55,1495,1,SIMONET PA Shot left 6m post,8,ARG,Empty goal,12,,,8,0,,post,left 6m,1,,,,,,,,,,FALSE,-1,1,6,ARG,43,24:02,24:55,9 - 9,0,53
16,NOR - ARG,M,24:55,1495,1,MACIEL Lfor 2 FERNANDEZ FG Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,ARG,43,24:02,24:55,9 - 9,0,53
16,NOR - ARG,M,25:20,1520,1,SAGOSEN S Goal left 6m middle left,5,NOR,12,40,,5,,1,,middle left,left 6m,,,middle,left,,,,,,,TRUE,0,0,6,NOR,44,24:55,25:20,10 - 9,1,25
16,NOR - ARG,M,25:34,1534,1,FERNANDEZ FGfor 40 MACIEL L Empty goal,2,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,44,24:55,25:20,10 - 9,1,25
16,NOR - ARG,M,26:07,1567,1,MACIEL Lfor 77 BONANNO N Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,44,24:55,25:20,10 - 9,1,25
16,NOR - ARG,M,26:21,1581,1,VAINSTEIN P Shot right 6m saved top right,5,ARG,40,12,,,5,0,,top right,right 6m,,1,top,right,,,,,,,FALSE,0,0,6,ARG,45,25:20,26:21,10 - 9,1,61
16,NOR - ARG,M,26:57,1617,1,REINKIND H 7m received,27,NOR,12,40,,,,0,,,,,,,,,27,,,,,TRUE,0,0,6,NOR,46,26:21,27:12,10 - 9,1,51
16,NOR - ARG,M,26:57,1617,1,FERNANDEZ FG 7m caused,2,ARG,40,12,,,,0,,,,,,,,2,,,,,,FALSE,0,0,6,NOR,46,26:21,27:12,10 - 9,1,51
16,NOR - ARG,M,26:57,1617,1,FERNANDEZ FG 2-minutes suspension,2,ARG,40,12,,,,0,,,,,,,,,,,,,2,FALSE,0,0,6,NOR,46,26:21,27:12,10 - 9,1,51
16,NOR - ARG,M,26:57,1617,1,BAR JMfor 40 MACIEL L Goalkeeper Substitution,87,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,46,26:21,27:12,10 - 9,1,51
16,NOR - ARG,M,27:12,1632,1,JOENDAL M Goal Penalty shot top right (27 REINKIND H),17,NOR,12,40,27,17,,1,,top right,Penalty,,,top,right,,,,,,,TRUE,0,0,6,NOR,46,26:21,27:12,11 - 9,2,51
16,NOR - ARG,M,27:30,1650,1,PIZARRO Ifor 87 BAR JM Empty goal,7,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,46,26:21,27:12,11 - 9,2,51
16,NOR - ARG,M,27:42,1662,1,OEVERBY P 2-minutes suspension,11,NOR,12,40,,,,0,,,,,,,,,,,,,11,TRUE,0,0,6,NOR,46,26:21,27:12,11 - 10,1,51
16,NOR - ARG,M,27:42,1662,1,MOSCARIELLO LD Goal right 6m bottom left (6 SIMONET DE),11,ARG,Empty goal,12,6,11,,1,,bottom left,right 6m,,,bottom,left,,,,,,,FALSE,-1,1,6,ARG,47,27:12,27:42,11 - 10,1,30
16,NOR - ARG,M,27:42,1662,1,MACIEL Lfor 8 SIMONET PA Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,ARG,47,27:12,27:42,11 - 10,1,30
16,NOR - ARG,M,27:53,1673,1,GULLERUD Mfor 12 SAEVERAAS K Empty goal,21,NOR,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,47,27:12,27:42,11 - 10,1,30
16,NOR - ARG,M,28:04,1684,1,REINKIND H Goal centre 6m bottom left (5 SAGOSEN S),27,NOR,Empty goal,40,5,27,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,TRUE,-1,1,6,NOR,48,27:42,28:04,12 - 10,2,22
16,NOR - ARG,M,28:06,1686,1,SAEVERAAS Kfor 44 GULLIKSEN K Goalkeeper back,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,NOR,48,27:42,28:04,12 - 10,2,22
16,NOR - ARG,M,28:17,1697,1,SIMONET DEfor 40 MACIEL L Empty goal,6,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,48,27:42,28:04,12 - 10,2,22
16,NOR - ARG,M,28:46,1726,1,MOSCARIELLO LD Goal centre 6m bottom left (8 SIMONET PA),11,ARG,Empty goal,12,8,11,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,FALSE,-1,1,6,ARG,49,28:04,28:46,12 - 11,1,42
16,NOR - ARG,M,28:48,1728,1,MACIEL Lfor 6 SIMONET DE Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,ARG,49,28:04,28:46,12 - 11,1,42
16,NOR - ARG,M,28:54,1734,1,MYRHOL Bfor 12 SAEVERAAS K Empty goal,8,NOR,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,49,28:04,28:46,12 - 11,1,42
16,NOR - ARG,M,29:28,1768,1,GULLERUD M Shot right 6m saved bottom centre,21,NOR,Empty goal,40,,,21,0,,bottom centre,right 6m,,1,bottom,centre,,,,,,,TRUE,-1,1,6,NOR,50,28:46,29:28,12 - 11,1,42
16,NOR - ARG,M,29:29,1769,1,SIMONET PA Goal empty goal middle centre,8,ARG,40,Empty goal,,8,,1,,middle centre,empty goal,,,middle,centre,,,,,,,FALSE,0,0,6,ARG,51,29:28,29:29,12 - 12,0,1
16,NOR - ARG,M,29:30,1770,1,SAEVERAAS Kfor 44 GULLIKSEN K Goalkeeper back,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,ARG,51,29:28,29:29,12 - 12,0,1
16,NOR - ARG,M,29:45,1785,1,GULLIKSEN Kfor 12 SAEVERAAS K Empty goal,44,NOR,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,ARG,51,29:28,29:29,12 - 12,0,1
16,NOR - ARG,M,30:00,1800,1,SAEVERAAS Kfor 21 GULLERUD M Goalkeeper back,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ARG,51,29:28,29:29,12 - 12,0,1
16,NOR - ARG,M,30:00,1800,1,JOENDAL M Goal left wing bottom right (5 SAGOSEN S),17,NOR,12,40,5,17,,1,,bottom right,left wing,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,52,29:29,30:00,13 - 12,1,31
16,NOR - ARG,M,30:00,1800,2,MACIEL L Goalkeeper,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,,,NOR,53,,,13 - 12,1,
16,NOR - ARG,M,30:28,1828,2,SAGOSEN S Shot centre 9m saved bottom centre,5,NOR,12,40,,,5,0,,bottom centre,centre 9m,,1,bottom,centre,,,,,,,TRUE,0,0,6,NOR,53,30:00,30:32,13 - 12,1,32
16,NOR - ARG,M,30:32,1832,2,SAGOSEN S Goal centre 6m bottom right,5,NOR,12,40,,5,,1,,bottom right,centre 6m,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,53,30:00,30:32,14 - 12,2,32
16,NOR - ARG,M,31:11,1871,2,OEVERBY P 2-minutes suspension,11,NOR,12,40,,,,0,,,,,,,,,,,,,11,TRUE,0,0,6,NOR,53,30:00,30:32,14 - 12,2,32
16,NOR - ARG,M,31:27,1887,2,MARTINEZ CAMI P Goal flying throw bottom left (7 PIZARRO I),10,ARG,40,12,7,10,,1,,bottom left,,,,bottom,left,,,,,,,FALSE,0,0,6,ARG,54,30:32,31:27,14 - 13,1,55
16,NOR - ARG,M,31:36,1896,2,SAGOSEN Sfor 12 SAEVERAAS K Empty goal,5,NOR,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,54,30:32,31:27,14 - 13,1,55
16,NOR - ARG,M,32:02,1922,2,SAEVERAAS Kfor 17 JOENDAL M Goalkeeper back,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,ARG,54,30:32,31:27,14 - 13,1,55
16,NOR - ARG,M,32:02,1922,2,REINKIND H Goal right 9m bottom right,27,NOR,12,40,,27,,1,,bottom right,right 9m,,,bottom,right,,,,,,,TRUE,-1,0,5,NOR,55,31:27,32:02,15 - 13,2,35
16,NOR - ARG,M,32:02,1922,2,MOSCARIELLO LD 2-minutes suspension,11,ARG,40,12,,,,0,,,,,,,,,,,,,11,FALSE,0,0,6,NOR,55,31:27,32:02,15 - 13,2,35
16,NOR - ARG,M,32:07,1927,2,MOURINO GAfor 40 MACIEL L Empty goal,22,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,55,31:27,32:02,15 - 13,2,35
16,NOR - ARG,M,32:43,1963,2,SIMONET DE Goal left 6m bottom left,6,ARG,Empty goal,12,,6,,1,,bottom left,left 6m,,,bottom,left,,,,,,,FALSE,-1,1,6,ARG,56,32:02,32:43,15 - 14,1,41
16,NOR - ARG,M,32:43,1963,2,MACIEL Lfor 5 VAINSTEIN P Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,ARG,56,32:02,32:43,15 - 14,1,41
16,NOR - ARG,M,32:49,1969,2,SAGOSEN Sfor 12 SAEVERAAS K Empty goal,5,NOR,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,56,32:02,32:43,15 - 14,1,41
16,NOR - ARG,M,33:13,1993,2,SAEVERAAS Kfor 11 OEVERBY P Goalkeeper back,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,ARG,56,32:02,32:43,15 - 14,1,41
16,NOR - ARG,M,33:13,1993,2,PIZARRO I 2-minutes suspension,7,ARG,40,Empty goal,,,,0,,,,,,,,,,,,,7,FALSE,-1,0,5,ARG,56,32:02,32:43,15 - 14,1,41
16,NOR - ARG,M,33:43,2023,2,JOENDAL M Goal left wing bottom right (5 SAGOSEN S),17,NOR,12,40,5,17,,1,,bottom right,left wing,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,57,32:43,33:43,16 - 14,2,60
16,NOR - ARG,M,33:59,2039,2,FERNANDEZ FGfor 40 MACIEL L Empty goal,2,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-2,1,5,NOR,57,32:43,33:43,16 - 14,2,60
16,NOR - ARG,M,34:52,2092,2,MARTINEZ CAMI P Turnover,10,ARG,Empty goal,12,,,,0,,,,,,,,,,10,,,,FALSE,-1,1,6,ARG,58,33:43,34:52,16 - 14,2,69
16,NOR - ARG,M,34:58,2098,2,GULLIKSEN K Goal empty goal middle centre (12 SAEVERAAS K),44,NOR,12,Empty goal,12,44,,1,,middle centre,empty goal,,,middle,centre,,,,,,,TRUE,0,0,6,NOR,59,34:52,34:58,17 - 14,3,6
16,NOR - ARG,M,35:35,2135,2,GULLERUD M 2-minutes suspension,21,NOR,12,Empty goal,,,,0,,,,,,,,,,,,,21,TRUE,0,0,6,NOR,59,34:52,34:58,17 - 14,3,6
16,NOR - ARG,M,35:56,2156,2,MACIEL Lfor 2 FERNANDEZ FG Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,59,34:52,34:58,17 - 14,3,6
16,NOR - ARG,M,36:00,2160,2,MARTINEZ R Goal right wing bottom left (6 SIMONET DE),20,ARG,40,12,6,20,,1,,bottom left,right wing,,,bottom,left,,,,,,,FALSE,0,0,6,ARG,60,34:58,36:00,17 - 15,2,62
16,NOR - ARG,M,36:12,2172,2,SAGOSEN Sfor 12 SAEVERAAS K Empty goal,5,NOR,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,60,34:58,36:00,17 - 15,2,62
16,NOR - ARG,M,36:37,2197,2,REINKIND H Goal centre 9m bottom right,27,NOR,Empty goal,40,,27,,1,,bottom right,centre 9m,,,bottom,right,,,,,,,TRUE,-1,1,6,NOR,61,36:00,36:37,18 - 15,3,37
16,NOR - ARG,M,36:37,2197,2,SAEVERAAS Kfor 24 O'SULLIVAN C Goalkeeper back,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,NOR,61,36:00,36:37,18 - 15,3,37
16,NOR - ARG,M,36:53,2213,2,PIZARRO I Goal left wing top right (77 BONANNO N),7,ARG,40,12,77,7,,1,,top right,left wing,,,top,right,,,,,,,FALSE,0,0,6,ARG,62,36:37,36:53,18 - 16,2,16
16,NOR - ARG,M,37:04,2224,2,SAGOSEN Sfor 12 SAEVERAAS K Empty goal,5,NOR,Empty goal,40,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,ARG,62,36:37,36:53,18 - 16,2,16
16,NOR - ARG,M,37:35,2255,2,O'SULLIVAN C Goal left 6m middle right,24,NOR,Empty goal,40,,24,,1,,middle right,left 6m,,,middle,right,,,,,,,TRUE,-1,1,6,NOR,63,36:53,37:35,19 - 16,3,42
16,NOR - ARG,M,37:43,2263,2,PIZARRO I Goal empty goal middle centre,7,ARG,40,Empty goal,,7,,1,,middle centre,empty goal,,,middle,centre,,,,,,,FALSE,0,0,6,ARG,64,37:35,37:43,19 - 17,2,8
16,NOR - ARG,M,38:29,2309,2,O'SULLIVAN C Shot right 9m post,24,NOR,Empty goal,40,,,24,0,,post,right 9m,1,,,,,,,,,,TRUE,0,1,7,NOR,65,37:43,38:29,19 - 17,2,46
16,NOR - ARG,M,38:40,2320,2,SAEVERAAS Kfor 5 SAGOSEN S Goalkeeper back,12,NOR,12,40,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,65,37:43,38:29,19 - 17,2,46
16,NOR - ARG,M,39:14,2354,2,SIMONET PA Shot right wing saved middle left,8,ARG,40,12,,,8,0,,middle left,right wing,,1,middle,left,,,,,,,FALSE,0,0,6,ARG,66,38:29,39:14,19 - 17,2,45
16,NOR - ARG,M,39:20,2360,2,GULLIKSEN K 7m received,44,NOR,12,40,,,,0,,,,,,,,,44,,,,,TRUE,0,0,6,NOR,67,39:14,39:20,19 - 17,2,6
16,NOR - ARG,M,39:20,2360,2,JOENDAL M Penalty shot saved bottom centre,17,NOR,12,40,,,17,0,,bottom centre,Penalty,,1,bottom,centre,,,,,,,TRUE,0,0,6,NOR,67,39:14,39:20,19 - 17,2,6
16,NOR - ARG,M,39:20,2360,2,MARTINEZ R 7m caused,20,ARG,40,12,,,,0,,,,,,,,20,,,,,,FALSE,0,0,6,NOR,67,39:14,39:20,19 - 17,2,6
16,NOR - ARG,M,39:20,2360,2,MARTINEZ R 2-minutes suspension,20,ARG,40,12,,,,0,,,,,,,,,,,,,20,FALSE,0,0,6,NOR,67,39:14,39:20,19 - 17,2,6
16,NOR - ARG,M,39:39,2379,2,VAINSTEIN Pfor 40 MACIEL L Empty goal,5,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,67,39:14,39:20,19 - 17,2,6
16,NOR - ARG,M,40:18,2418,2,MARTINEZ CAMI P Goal centre 6m bottom left,10,ARG,Empty goal,12,,10,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,FALSE,-1,1,6,ARG,68,39:20,40:18,19 - 18,1,58
16,NOR - ARG,M,40:20,2420,2,MACIEL Lfor 8 SIMONET PA Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,ARG,68,39:20,40:18,19 - 18,1,58
16,NOR - ARG,M,40:54,2454,2,SAGOSEN S Goal left 6m middle left,5,NOR,12,40,,5,,1,,middle left,left 6m,,,middle,left,,,,,,,TRUE,0,0,6,NOR,69,40:18,40:54,20 - 18,2,36
16,NOR - ARG,M,41:07,2467,2,SIMONET PAfor 40 MACIEL L Empty goal,8,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,69,40:18,40:54,20 - 18,2,36
16,NOR - ARG,M,41:23,2483,2,MACIEL Lfor 20 MARTINEZ R Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,69,40:18,40:54,20 - 18,2,36
16,NOR - ARG,M,41:29,2489,2,GULLERUD M Steal,21,NOR,12,40,,,,0,,,,,,,,,,,,21,,TRUE,0,0,6,ARG,70,40:54,41:29,20 - 18,2,35
16,NOR - ARG,M,41:29,2489,2,MARTINEZ CAMI P Turnover,10,ARG,40,12,,,,0,,,,,,,,,,10,,,,FALSE,0,0,6,ARG,70,40:54,41:29,20 - 18,2,35
16,NOR - ARG,M,41:58,2518,2,JOENDAL M Goal left wing middle left (5 SAGOSEN S),17,NOR,12,40,5,17,,1,,middle left,left wing,,,middle,left,,,,,,,TRUE,0,0,6,NOR,71,41:29,41:58,21 - 18,3,29
16,NOR - ARG,M,42:34,2554,2,O'SULLIVAN C Steal,24,NOR,12,40,,,,0,,,,,,,,,,,,24,,TRUE,0,0,6,ARG,72,41:58,42:34,21 - 18,3,36
16,NOR - ARG,M,42:34,2554,2,MARTINEZ CAMI P Turnover,10,ARG,40,12,,,,0,,,,,,,,,,10,,,,FALSE,0,0,6,ARG,72,41:58,42:34,21 - 18,3,36
16,NOR - ARG,M,42:41,2561,2,REINKIND H Goal centre 6m bottom left (24 O'SULLIVAN C),27,NOR,12,40,24,27,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,TRUE,0,0,6,NOR,73,42:34,42:41,22 - 18,4,7
16,NOR - ARG,M,43:22,2602,2,O'SULLIVAN C 7m caused,24,NOR,12,40,,,,0,,,,,,,,24,,,,,,TRUE,0,0,6,ARG,74,42:41,43:33,22 - 18,4,52
16,NOR - ARG,M,43:22,2602,2,SIMONET PA 7m received,8,ARG,40,12,,,,0,,,,,,,,,8,,,,,FALSE,0,0,6,ARG,74,42:41,43:33,22 - 18,4,52
16,NOR - ARG,M,43:33,2613,2,SIMONET DE Goal Penalty shot bottom centre (8 SIMONET PA),6,ARG,40,12,8,6,,1,,bottom centre,Penalty,,,bottom,centre,,,,,,,FALSE,0,0,6,ARG,74,42:41,43:33,22 - 19,3,52
16,NOR - ARG,M,44:17,2657,2,REINKIND H Shot centre 6m saved middle left,27,NOR,12,40,,,27,0,,middle left,centre 6m,,1,middle,left,,,,,,,TRUE,0,0,6,NOR,75,43:33,44:17,22 - 19,3,44
16,NOR - ARG,M,44:26,2666,2,MOSCARIELLO LD Shot centre 6m saved top right,11,ARG,40,12,,,11,0,,top right,centre 6m,,1,top,right,,,,,,,FALSE,0,0,6,ARG,76,44:17,44:26,22 - 19,3,9
16,NOR - ARG,M,44:52,2692,2,MARTINEZ CAMI P 2-minutes suspension,10,ARG,40,12,,,,0,,,,,,,,,,,,,10,FALSE,0,0,6,ARG,76,44:17,44:26,22 - 19,3,9
16,NOR - ARG,M,45:12,2712,2,REINKIND H Shot centre 9m saved bottom centre,27,NOR,12,40,,,27,0,,bottom centre,centre 9m,,1,bottom,centre,,,,,,,TRUE,0,0,6,NOR,77,44:26,45:12,22 - 19,3,46
16,NOR - ARG,M,45:12,2712,2,BONANNO N Technical Fault,77,ARG,40,12,,,,0,,,,,,,,,,,77,,,FALSE,-1,0,5,ARG,78,45:12,45:12,22 - 19,3,0
16,NOR - ARG,M,45:25,2725,2,GULLERUD M Shot centre 6m post,21,NOR,12,40,,,21,0,,post,centre 6m,1,,,,,,,,,,TRUE,0,0,6,NOR,79,45:12,45:25,22 - 19,3,13
16,NOR - ARG,M,45:38,2738,2,SIMONET PAfor 40 MACIEL L Empty goal,8,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,79,45:12,45:25,22 - 19,3,13
16,NOR - ARG,M,46:10,2770,2,VAINSTEIN P Technical Fault,5,ARG,Empty goal,12,,,,0,,,,,,,,,,,5,,,FALSE,-1,1,6,ARG,80,45:25,46:10,22 - 19,3,45
16,NOR - ARG,M,46:10,2770,2,MACIEL Lfor 6 SIMONET DE Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,ARG,80,45:25,46:10,22 - 19,3,45
16,NOR - ARG,M,46:52,2812,2,SAGOSEN S Goal centre 9m bottom right,5,NOR,12,40,,5,,1,,bottom right,centre 9m,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,81,46:10,46:52,23 - 19,4,42
16,NOR - ARG,M,47:05,2825,2,Team timeout,"",ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,82,46:52,47:51,23 - 19,4,59
16,NOR - ARG,M,47:26,2846,2,MARTINEZ CAMI Pfor 40 MACIEL L Empty goal,10,ARG,Empty goal,12,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,ARG,82,46:52,47:51,23 - 19,4,59
16,NOR - ARG,M,47:51,2871,2,MACIEL Lfor 10 MARTINEZ CAMI P Goalkeeper back,40,ARG,40,12,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,ARG,82,46:52,47:51,23 - 19,4,59
